Ga,31.0,13.0,3.0,284.61
Ga,31.0,14.0,3.0,286.81
Ga,31.0,5.0,4.0,60.87
Ga,31.0,6.0,4.0,93.89
Ga,31.0,7.0,4.0,113.81
Ga,31.0,8.0,4.0,126.74
Ga,31.0,9.0,4.0,135.61
Ga,31.0,10.0,4.0,141.95
Ga,31.0,11.0,4.0,146.64
Ga,31.0,12.0,4.0,150.21
Ga,31.0,13.0,4.0,152.99
Ga,31.0,14.0,4.0,155.19
Ga,31.0,6.0,5.0,33.05
Ga,31.0,7.0,5.0,52.96
Ga,31.0,8.0,5.0,65.89
Ga,31.0,9.0,5.0,74.75
Ga,31.0,10.0,5.0,81.09
Ga,31.0,11.0,5.0,85.78
Ga,31.0,12.0,5.0,89.35
Ga,31.0,13.0,5.0,92.13
Ga,31.0,14.0,5.0,94.33
Ga,31.0,7.0,6.0,19.92
Ga,31.0,8.0,6.0,32.85
Ga,31.0,9.0,6.0,41.71
Ga,31.0,10.0,6.0,48.05
Ga,31.0,11.0,6.0,52.74
Ga,31.0,12.0,6.0,56.3
Ga,31.0,13.0,6.0,59.08
Ga,31.0,14.0,6.0,61.28
Ga,31.0,8.0,7.0,12.93
Ga,31.0,9.0,7.0,21.79
Ga,31.0,10.0,7.0,28.13
Ga,31.0,11.0,7.0,32.82
Ga,31.0,12.0,7.0,36.38
Ga,31.0,13.0,7.0,39.16
Ga,31.0,14.0,7.0,41.36
Ga,31.0,9.0,8.0,8.86
Ga,31.0,10.0,8.0,15.2
Ga,31.0,11.0,8.0,19.89
Ga,31.0,12.0,8.0,23.46
Ga,31.0,13.0,8.0,26.23
Ga,31.0,14.0,8.0,28.43
Ga,31.0,10.0,9.0,6.34
Ga,31.0,11.0,9.0,11.03
Ga,31.0,12.0,9.0,14.59
Ga,31.0,13.0,9.0,17.37
Ga,31.0,14.0,9.0,19.57
Ga,31.0,11.0,10.0,4.69
Ga,31.0,12.0,10.0,8.26
Ga,31.0,13.0,10.0,11.03
Ga,31.0,14.0,10.0,13.23
Ga,31.0,12.0,11.0,3.57
Ga,31.0,13.0,11.0,6.34
Ga,31.0,14.0,11.0,8.54
Ga,31.0,13.0,12.0,2.78
Ga,31.0,14.0,12.0,4.98
Ga,31.0,14.0,13.0,2.2
Ge,32.0,2.0,1.0,2195.98
Ge,32.0,3.0,1.0,2596.83
Ge,32.0,4.0,1.0,2737.46
Ge,32.0,5.0,1.0,2802.56
Ge,32.0,6.0,1.0,2837.92
Ge,32.0,7.0,1.0,2859.23
Ge,32.0,8.0,1.0,2873.05
Ge,32.0,9.0,1.0,2882.53
Ge,32.0,10.0,1.0,2889.3
Ge,32.0,11.0,1.0,2894.32
Ge,32.0,12.0,1.0,2898.13
Ge,32.0,13.0,1.0,2901.09
Ge,32.0,14.0,1.0,2903.45
Ge,32.0,3.0,2.0,401.82
Ge,32.0,4.0,2.0,541.89
Ge,32.0,5.0,2.0,606.79
Ge,32.0,6.0,2.0,642.06
Ge,32.0,7.0,2.0,663.32
Ge,32.0,8.0,2.0,677.12
Ge,32.0,9.0,2.0,686.58
Ge,32.0,10.0,2.0,693.35
Ge,32.0,11.0,2.0,698.35
Ge,32.0,12.0,2.0,702.16
Ge,32.0,13.0,2.0,705.12
Ge,32.0,14.0,2.0,707.47
Ge,32.0,4.0,3.0,140.28
Ge,32.0,5.0,3.0,205.08
Ge,32.0,6.0,3.0,240.3
Ge,32.0,7.0,3.0,261.54
Ge,32.0,8.0,3.0,275.33
Ge,32.0,9.0,3.0,284.78
Ge,32.0,10.0,3.0,291.55
Ge,32.0,11.0,3.0,296.55
Ge,32.0,12.0,3.0,300.35
Ge,32.0,13.0,3.0,303.31
Ge,32.0,14.0,3.0,305.66
Ge,32.0,5.0,4.0,64.87
Ge,32.0,6.0,4.0,100.06
Ge,32.0,7.0,4.0,121.29
Ge,32.0,8.0,4.0,135.07
Ge,32.0,9.0,4.0,144.52
Ge,32.0,10.0,4.0,151.28
Ge,32.0,11.0,4.0,156.28
Ge,32.0,12.0,4.0,160.08
Ge,32.0,13.0,4.0,163.04
Ge,32.0,14.0,4.0,165.39
Ge,32.0,6.0,5.0,35.22
Ge,32.0,7.0,5.0,56.44
Ge,32.0,8.0,5.0,70.21
Ge,32.0,9.0,5.0,79.66
Ge,32.0,10.0,5.0,86.42
Ge,32.0,11.0,5.0,91.41
Ge,32.0,12.0,5.0,95.22
Ge,32.0,13.0,5.0,98.18
Ge,32.0,14.0,5.0,100.52
Ge,32.0,7.0,6.0,21.23
Ge,32.0,8.0,6.0,35.0
Ge,32.0,9.0,6.0,44.44
Ge,32.0,10.0,6.0,51.2
Ge,32.0,11.0,6.0,56.2
Ge,32.0,12.0,6.0,60.0
Ge,32.0,13.0,6.0,62.96
Ge,32.0,14.0,6.0,65.31
Ge,32.0,8.0,7.0,13.78
Ge,32.0,9.0,7.0,23.22
Ge,32.0,10.0,7.0,29.97
Ge,32.0,11.0,7.0,34.97
Ge,32.0,12.0,7.0,38.77
Ge,32.0,13.0,7.0,41.73
Ge,32.0,14.0,7.0,44.08
Ge,32.0,9.0,8.0,9.44
Ge,32.0,10.0,8.0,16.2
Ge,32.0,11.0,8.0,21.19
Ge,32.0,12.0,8.0,25.0
Ge,32.0,13.0,8.0,27.95
Ge,32.0,14.0,8.0,30.3
Ge,32.0,10.0,9.0,6.76
Ge,32.0,11.0,9.0,11.75
Ge,32.0,12.0,9.0,15.55
Ge,32.0,13.0,9.0,18.51
Ge,32.0,14.0,9.0,20.86
Ge,32.0,11.0,10.0,5.0
Ge,32.0,12.0,10.0,8.8
Ge,32.0,13.0,10.0,11.76
Ge,32.0,14.0,10.0,14.1
Ge,32.0,12.0,11.0,3.8
Ge,32.0,13.0,11.0,6.76
Ge,32.0,14.0,11.0,9.11
Ge,32.0,13.0,12.0,2.96
Ge,32.0,14.0,12.0,5.3
Ge,32.0,14.0,13.0,2.35
As,33.0,2.0,1.0,2337.97
As,33.0,3.0,1.0,2764.35
As,33.0,4.0,1.0,2913.97
As,33.0,5.0,1.0,2983.23
As,33.0,6.0,1.0,3020.84
As,33.0,7.0,1.0,3043.51
As,33.0,8.0,1.0,3058.21
As,33.0,9.0,1.0,3068.29
As,33.0,10.0,1.0,3075.5
As,33.0,11.0,1.0,3080.83
As,33.0,12.0,1.0,3084.89
As,33.0,13.0,1.0,3088.04
As,33.0,14.0,1.0,3090.55
As,33.0,3.0,2.0,427.48
As,33.0,4.0,2.0,576.46
As,33.0,5.0,2.0,645.49
As,33.0,6.0,2.0,683.0
As,33.0,7.0,2.0,705.62
As,33.0,8.0,2.0,720.3
As,33.0,9.0,2.0,730.36
As,33.0,10.0,2.0,737.56
As,33.0,11.0,2.0,742.88
As,33.0,12.0,2.0,746.93
As,33.0,13.0,2.0,750.08
As,33.0,14.0,2.0,752.58
As,33.0,4.0,3.0,149.21
As,33.0,5.0,3.0,218.13
As,33.0,6.0,3.0,255.59
As,33.0,7.0,3.0,278.19
As,33.0,8.0,3.0,292.85
As,33.0,9.0,3.0,302.91
As,33.0,10.0,3.0,310.1
As,33.0,11.0,3.0,315.42
As,33.0,12.0,3.0,319.46
As,33.0,13.0,3.0,322.61
As,33.0,14.0,3.0,325.11
As,33.0,5.0,4.0,68.99
As,33.0,6.0,4.0,106.42
As,33.0,7.0,4.0,129.0
As,33.0,8.0,4.0,143.66
As,33.0,9.0,4.0,153.71
As,33.0,10.0,4.0,160.89
As,33.0,11.0,4.0,166.21
As,33.0,12.0,4.0,170.26
As,33.0,13.0,4.0,173.41
As,33.0,14.0,4.0,175.9
As,33.0,6.0,5.0,37.46
As,33.0,7.0,5.0,60.03
As,33.0,8.0,5.0,74.68
As,33.0,9.0,5.0,84.72
As,33.0,10.0,5.0,91.91
As,33.0,11.0,5.0,97.23
As,33.0,12.0,5.0,101.27
As,33.0,13.0,5.0,104.42
As,33.0,14.0,5.0,106.91
As,33.0,7.0,6.0,22.58
As,33.0,8.0,6.0,37.23
As,33.0,9.0,6.0,47.27
As,33.0,10.0,6.0,54.45
As,33.0,11.0,6.0,59.77
As,33.0,12.0,6.0,63.81
As,33.0,13.0,6.0,66.96
As,33.0,14.0,6.0,69.46
As,33.0,8.0,7.0,14.65
As,33.0,9.0,7.0,24.69
As,33.0,10.0,7.0,31.88
As,33.0,11.0,7.0,37.19
As,33.0,12.0,7.0,41.24
As,33.0,13.0,7.0,44.38
As,33.0,14.0,7.0,46.88
As,33.0,9.0,8.0,10.04
As,33.0,10.0,8.0,17.23
As,33.0,11.0,8.0,22.54
As,33.0,12.0,8.0,26.58
As,33.0,13.0,8.0,29.73
As,33.0,14.0,8.0,32.23
As,33.0,10.0,9.0,7.18
As,33.0,11.0,9.0,12.5
As,33.0,12.0,9.0,16.54
As,33.0,13.0,9.0,19.69
As,33.0,14.0,9.0,22.18
As,33.0,11.0,10.0,5.32
As,33.0,12.0,10.0,9.36
As,33.0,13.0,10.0,12.5
As,33.0,14.0,10.0,15.0
As,33.0,12.0,11.0,4.04
As,33.0,13.0,11.0,7.19
As,33.0,14.0,11.0,9.68
As,33.0,13.0,12.0,3.15
As,33.0,14.0,12.0,5.64
As,33.0,14.0,13.0,2.5
Se,34.0,2.0,1.0,2484.73
Se,34.0,3.0,1.0,2937.45
Se,34.0,4.0,1.0,3096.33
Se,34.0,5.0,1.0,3169.88
Se,34.0,6.0,1.0,3209.82
Se,34.0,7.0,1.0,3233.89
Se,34.0,8.0,1.0,3249.51
Se,34.0,9.0,1.0,3260.21
Se,34.0,10.0,1.0,3267.87
Se,34.0,11.0,1.0,3273.53
Se,34.0,12.0,1.0,3277.83
Se,34.0,13.0,1.0,3281.18
Se,34.0,14.0,1.0,3283.84
Se,34.0,3.0,2.0,453.96
Se,34.0,4.0,2.0,612.12
Se,34.0,5.0,2.0,685.42
Se,34.0,6.0,2.0,725.25
Se,34.0,7.0,2.0,749.26
Se,34.0,8.0,2.0,764.85
Se,34.0,9.0,2.0,775.53
Se,34.0,10.0,2.0,783.17
Se,34.0,11.0,2.0,788.83
Se,34.0,12.0,2.0,793.13
Se,34.0,13.0,2.0,796.47
Se,34.0,14.0,2.0,799.13
Se,34.0,4.0,3.0,158.43
Se,34.0,5.0,3.0,231.6
Se,34.0,6.0,3.0,271.37
Se,34.0,7.0,3.0,295.36
Se,34.0,8.0,3.0,310.93
Se,34.0,9.0,3.0,321.6
Se,34.0,10.0,3.0,329.24
Se,34.0,11.0,3.0,334.88
Se,34.0,12.0,3.0,339.18
Se,34.0,13.0,3.0,342.52
Se,34.0,14.0,3.0,345.18
Se,34.0,5.0,4.0,73.25
Se,34.0,6.0,4.0,112.99
Se,34.0,7.0,4.0,136.96
Se,34.0,8.0,4.0,152.52
Se,34.0,9.0,4.0,163.19
Se,34.0,10.0,4.0,170.82
Se,34.0,11.0,4.0,176.46
Se,34.0,12.0,4.0,180.76
Se,34.0,13.0,4.0,184.1
Se,34.0,14.0,4.0,186.75
Se,34.0,6.0,5.0,39.77
Se,34.0,7.0,5.0,63.73
Se,34.0,8.0,5.0,79.28
Se,34.0,9.0,5.0,89.95
Se,34.0,10.0,5.0,97.57
Se,34.0,11.0,5.0,103.22
Se,34.0,12.0,5.0,107.51
Se,34.0,13.0,5.0,110.85
Se,34.0,14.0,5.0,113.5
Se,34.0,7.0,6.0,23.97
Se,34.0,8.0,6.0,39.52
Se,34.0,9.0,6.0,50.18
Se,34.0,10.0,6.0,57.81
Se,34.0,11.0,6.0,63.45
Se,34.0,12.0,6.0,67.75
Se,34.0,13.0,6.0,71.09
Se,34.0,14.0,6.0,73.74
Se,34.0,8.0,7.0,15.56
Se,34.0,9.0,7.0,26.22
Se,34.0,10.0,7.0,33.84
Se,34.0,11.0,7.0,39.48
Se,34.0,12.0,7.0,43.78
Se,34.0,13.0,7.0,47.12
Se,34.0,14.0,7.0,49.77
Se,34.0,9.0,8.0,10.66
Se,34.0,10.0,8.0,18.29
Se,34.0,11.0,8.0,23.93
Se,34.0,12.0,8.0,28.22
Se,34.0,13.0,8.0,31.56
Se,34.0,14.0,8.0,34.21
Se,34.0,10.0,9.0,7.63
Se,34.0,11.0,9.0,13.27
Se,34.0,12.0,9.0,17.56
Se,34.0,13.0,9.0,20.9
Se,34.0,14.0,9.0,23.55
Se,34.0,11.0,10.0,5.64
Se,34.0,12.0,10.0,9.93
Se,34.0,13.0,10.0,13.27
Se,34.0,14.0,10.0,15.92
Se,34.0,12.0,11.0,4.29
Se,34.0,13.0,11.0,7.63
Se,34.0,14.0,11.0,10.28
Se,34.0,13.0,12.0,3.34
Se,34.0,14.0,12.0,5.99
Se,34.0,14.0,13.0,2.65
Br,35.0,2.0,1.0,2636.05
Br,35.0,3.0,1.0,3115.88
Br,35.0,4.0,1.0,3284.3
Br,35.0,5.0,1.0,3362.27
Br,35.0,6.0,1.0,3404.61
Br,35.0,7.0,1.0,3430.13
Br,35.0,8.0,1.0,3446.68
Br,35.0,9.0,1.0,3458.03
Br,35.0,10.0,1.0,3466.14
Br,35.0,11.0,1.0,3472.14
Br,35.0,12.0,1.0,3476.71
Br,35.0,13.0,1.0,3480.26
Br,35.0,14.0,1.0,3483.07
Br,35.0,3.0,2.0,481.22
Br,35.0,4.0,2.0,648.84
Br,35.0,5.0,2.0,726.52
Br,35.0,6.0,2.0,768.74
Br,35.0,7.0,2.0,794.19
Br,35.0,8.0,2.0,810.71
Br,35.0,9.0,2.0,822.03
Br,35.0,10.0,2.0,830.13
Br,35.0,11.0,2.0,836.12
Br,35.0,12.0,2.0,840.68
Br,35.0,13.0,2.0,844.22
Br,35.0,14.0,2.0,847.04
Br,35.0,4.0,3.0,167.91
Br,35.0,5.0,3.0,245.45
Br,35.0,6.0,3.0,287.6
Br,35.0,7.0,3.0,313.02
Br,35.0,8.0,3.0,329.53
Br,35.0,9.0,3.0,340.84
Br,35.0,10.0,3.0,348.93
Br,35.0,11.0,3.0,354.92
Br,35.0,12.0,3.0,359.47
Br,35.0,13.0,3.0,363.01
Br,35.0,14.0,3.0,365.82
Br,35.0,5.0,4.0,77.63
Br,35.0,6.0,4.0,119.74
Br,35.0,7.0,4.0,145.14
Br,35.0,8.0,4.0,161.63
Br,35.0,9.0,4.0,172.94
Br,35.0,10.0,4.0,181.03
Br,35.0,11.0,4.0,187.01
Br,35.0,12.0,4.0,191.56
Br,35.0,13.0,4.0,195.1
Br,35.0,14.0,4.0,197.91
Br,35.0,6.0,5.0,42.15
Br,35.0,7.0,5.0,67.53
Br,35.0,8.0,5.0,84.02
Br,35.0,9.0,5.0,95.32
Br,35.0,10.0,5.0,103.4
Br,35.0,11.0,5.0,109.39
Br,35.0,12.0,5.0,113.94
Br,35.0,13.0,5.0,117.48
Br,35.0,14.0,5.0,120.29
Br,35.0,7.0,6.0,25.4
Br,35.0,8.0,6.0,41.88
Br,35.0,9.0,6.0,53.18
Br,35.0,10.0,6.0,61.26
Br,35.0,11.0,6.0,67.24
Br,35.0,12.0,6.0,71.79
Br,35.0,13.0,6.0,75.33
Br,35.0,14.0,6.0,78.14
Br,35.0,8.0,7.0,16.49
Br,35.0,9.0,7.0,27.78
Br,35.0,10.0,7.0,35.86
Br,35.0,11.0,7.0,41.84
Br,35.0,12.0,7.0,46.39
Br,35.0,13.0,7.0,49.93
Br,35.0,14.0,7.0,52.74
Br,35.0,9.0,8.0,11.3
Br,35.0,10.0,8.0,19.38
Br,35.0,11.0,8.0,25.36
Br,35.0,12.0,8.0,29.91
Br,35.0,13.0,8.0,33.45
Br,35.0,14.0,8.0,36.26
Br,35.0,10.0,9.0,8.08
Br,35.0,11.0,9.0,14.06
Br,35.0,12.0,9.0,18.61
Br,35.0,13.0,9.0,22.15
Br,35.0,14.0,9.0,24.96
Br,35.0,11.0,10.0,5.98
Br,35.0,12.0,10.0,10.53
Br,35.0,13.0,10.0,14.07
Br,35.0,14.0,10.0,16.87
Br,35.0,12.0,11.0,4.55
Br,35.0,13.0,11.0,8.09
Br,35.0,14.0,11.0,10.89
Br,35.0,13.0,12.0,3.54
Br,35.0,14.0,12.0,6.35
Br,35.0,14.0,13.0,2.81
Kr,36.0,2.0,1.0,2792.25
Kr,36.0,3.0,1.0,3300.01
Kr,36.0,4.0,1.0,3478.27
Kr,36.0,5.0,1.0,3560.79
Kr,36.0,6.0,1.0,3605.6
Kr,36.0,7.0,1.0,3632.61
Kr,36.0,8.0,1.0,3650.13
Kr,36.0,9.0,1.0,3662.13
Kr,36.0,10.0,1.0,3670.72
Kr,36.0,11.0,1.0,3677.07
Kr,36.0,12.0,1.0,3681.9
Kr,36.0,13.0,1.0,3685.66
Kr,36.0,14.0,1.0,3688.64
Kr,36.0,3.0,2.0,509.32
Kr,36.0,4.0,2.0,686.68
Kr,36.0,5.0,2.0,768.88
Kr,36.0,6.0,2.0,813.55
Kr,36.0,7.0,2.0,840.48
Kr,36.0,8.0,2.0,857.96
Kr,36.0,9.0,2.0,869.94
Kr,36.0,10.0,2.0,878.51
Kr,36.0,11.0,2.0,884.85
Kr,36.0,12.0,2.0,889.67
Kr,36.0,13.0,2.0,893.43
Kr,36.0,14.0,2.0,896.4
Kr,36.0,4.0,3.0,177.69
Kr,36.0,5.0,3.0,259.73
Kr,36.0,6.0,3.0,304.33
Kr,36.0,7.0,3.0,331.23
Kr,36.0,8.0,3.0,348.69
Kr,36.0,9.0,3.0,360.66
Kr,36.0,10.0,3.0,369.22
Kr,36.0,11.0,3.0,375.55
Kr,36.0,12.0,3.0,380.37
Kr,36.0,13.0,3.0,384.12
Kr,36.0,14.0,3.0,387.09
Kr,36.0,5.0,4.0,82.14
Kr,36.0,6.0,4.0,126.7
Kr,36.0,7.0,4.0,153.58
Kr,36.0,8.0,4.0,171.02
Kr,36.0,9.0,4.0,182.99
Kr,36.0,10.0,4.0,191.54
Kr,36.0,11.0,4.0,197.87
Kr,36.0,12.0,4.0,202.69
Kr,36.0,13.0,4.0,206.44
Kr,36.0,14.0,4.0,209.41
Kr,36.0,6.0,5.0,44.59
Kr,36.0,7.0,5.0,71.46
Kr,36.0,8.0,5.0,88.9
Kr,36.0,9.0,5.0,100.85
Kr,36.0,10.0,5.0,109.41
Kr,36.0,11.0,5.0,115.74
Kr,36.0,12.0,5.0,120.55
Kr,36.0,13.0,5.0,124.3
Kr,36.0,14.0,5.0,127.27
Kr,36.0,7.0,6.0,26.88
Kr,36.0,8.0,6.0,44.31
Kr,36.0,9.0,6.0,56.27
Kr,36.0,10.0,6.0,64.82
Kr,36.0,11.0,6.0,71.15
Kr,36.0,12.0,6.0,75.96
Kr,36.0,13.0,6.0,79.71
Kr,36.0,14.0,6.0,82.68
Kr,36.0,8.0,7.0,17.44
Kr,36.0,9.0,7.0,29.39
Kr,36.0,10.0,7.0,37.94
Kr,36.0,11.0,7.0,44.27
Kr,36.0,12.0,7.0,49.08
Kr,36.0,13.0,7.0,52.83
Kr,36.0,14.0,7.0,55.8
Kr,36.0,9.0,8.0,11.96
Kr,36.0,10.0,8.0,20.51
Kr,36.0,11.0,8.0,26.83
Kr,36.0,12.0,8.0,31.64
Kr,36.0,13.0,8.0,35.39
Kr,36.0,14.0,8.0,38.36
Kr,36.0,10.0,9.0,8.55
Kr,36.0,11.0,9.0,14.88
Kr,36.0,12.0,9.0,19.69
Kr,36.0,13.0,9.0,23.43
Kr,36.0,14.0,9.0,26.4
Kr,36.0,11.0,10.0,6.33
Kr,36.0,12.0,10.0,11.14
Kr,36.0,13.0,10.0,14.88
Kr,36.0,14.0,10.0,17.85
Kr,36.0,12.0,11.0,4.81
Kr,36.0,13.0,11.0,8.56
Kr,36.0,14.0,11.0,11.53
Kr,36.0,13.0,12.0,3.74
Kr,36.0,14.0,12.0,6.72
Kr,36.0,14.0,13.0,2.97
Rb,37.0,2.0,1.0,2953.11
Rb,37.0,3.0,1.0,3489.59
Rb,37.0,4.0,1.0,3677.96
Rb,37.0,5.0,1.0,3765.16
Rb,37.0,6.0,1.0,3812.51
Rb,37.0,7.0,1.0,3841.05
Rb,37.0,8.0,1.0,3859.56
Rb,37.0,9.0,1.0,3872.25
Rb,37.0,10.0,1.0,3881.32
Rb,37.0,11.0,1.0,3888.03
Rb,37.0,12.0,1.0,3893.13
Rb,37.0,13.0,1.0,3897.1
Rb,37.0,14.0,1.0,3900.25
Rb,37.0,3.0,2.0,538.21
Rb,37.0,4.0,2.0,725.57
Rb,37.0,5.0,2.0,812.42
Rb,37.0,6.0,2.0,859.61
Rb,37.0,7.0,2.0,888.07
Rb,37.0,8.0,2.0,906.54
Rb,37.0,9.0,2.0,919.2
Rb,37.0,10.0,2.0,928.25
Rb,37.0,11.0,2.0,934.95
Rb,37.0,12.0,2.0,940.04
Rb,37.0,13.0,2.0,944.01
Rb,37.0,14.0,2.0,947.15
Rb,37.0,4.0,3.0,187.73
Rb,37.0,5.0,3.0,274.4
Rb,37.0,6.0,3.0,321.52
Rb,37.0,7.0,3.0,349.93
Rb,37.0,8.0,3.0,368.38
Rb,37.0,9.0,3.0,381.02
Rb,37.0,10.0,3.0,390.07
Rb,37.0,11.0,3.0,396.76
Rb,37.0,12.0,3.0,401.85
Rb,37.0,13.0,3.0,405.81
Rb,37.0,14.0,3.0,408.95
Rb,37.0,5.0,4.0,86.78
Rb,37.0,6.0,4.0,133.85
Rb,37.0,7.0,4.0,162.24
Rb,37.0,8.0,4.0,180.67
Rb,37.0,9.0,4.0,193.31
Rb,37.0,10.0,4.0,202.35
Rb,37.0,11.0,4.0,209.04
Rb,37.0,12.0,4.0,214.13
Rb,37.0,13.0,4.0,218.09
Rb,37.0,14.0,4.0,221.23
Rb,37.0,6.0,5.0,47.11
Rb,37.0,7.0,5.0,75.49
Rb,37.0,8.0,5.0,93.91
Rb,37.0,9.0,5.0,106.54
Rb,37.0,10.0,5.0,115.58
Rb,37.0,11.0,5.0,122.27
Rb,37.0,12.0,5.0,127.35
Rb,37.0,13.0,5.0,131.31
Rb,37.0,14.0,5.0,134.45
Rb,37.0,7.0,6.0,28.4
Rb,37.0,8.0,6.0,46.81
Rb,37.0,9.0,6.0,59.44
Rb,37.0,10.0,6.0,68.47
Rb,37.0,11.0,6.0,75.16
Rb,37.0,12.0,6.0,80.24
Rb,37.0,13.0,6.0,84.2
Rb,37.0,14.0,6.0,87.34
Rb,37.0,8.0,7.0,18.43
Rb,37.0,9.0,7.0,31.05
Rb,37.0,10.0,7.0,40.08
Rb,37.0,11.0,7.0,46.77
Rb,37.0,12.0,7.0,51.85
Rb,37.0,13.0,7.0,55.81
Rb,37.0,14.0,7.0,58.95
Rb,37.0,9.0,8.0,12.63
Rb,37.0,10.0,8.0,21.66
Rb,37.0,11.0,8.0,28.34
Rb,37.0,12.0,8.0,33.43
Rb,37.0,13.0,8.0,37.38
Rb,37.0,14.0,8.0,40.52
Rb,37.0,10.0,9.0,9.03
Rb,37.0,11.0,9.0,15.72
Rb,37.0,12.0,9.0,20.8
Rb,37.0,13.0,9.0,24.75
Rb,37.0,14.0,9.0,27.89
Rb,37.0,11.0,10.0,6.68
Rb,37.0,12.0,10.0,11.77
Rb,37.0,13.0,10.0,15.72
Rb,37.0,14.0,10.0,18.86
Rb,37.0,12.0,11.0,5.08
Rb,37.0,13.0,11.0,9.04
Rb,37.0,14.0,11.0,12.18
Rb,37.0,13.0,12.0,3.96
Rb,37.0,14.0,12.0,7.09
Rb,37.0,14.0,13.0,3.14
Sr,38.0,2.0,1.0,3118.8
Sr,38.0,3.0,1.0,3684.79
Sr,38.0,4.0,1.0,3883.56
Sr,38.0,5.0,1.0,3975.57
Sr,38.0,6.0,1.0,4025.54
Sr,38.0,7.0,1.0,4055.65
Sr,38.0,8.0,1.0,4075.18
Sr,38.0,9.0,1.0,4088.57
Sr,38.0,10.0,1.0,4098.14
Sr,38.0,11.0,1.0,4105.22
Sr,38.0,12.0,1.0,4110.6
Sr,38.0,13.0,1.0,4114.79
Sr,38.0,14.0,1.0,4118.11
Sr,38.0,3.0,2.0,567.91
Sr,38.0,4.0,2.0,765.57
Sr,38.0,5.0,2.0,857.19
Sr,38.0,6.0,2.0,906.97
Sr,38.0,7.0,2.0,937.0
Sr,38.0,8.0,2.0,956.48
Sr,38.0,9.0,2.0,969.84
Sr,38.0,10.0,2.0,979.39
Sr,38.0,11.0,2.0,986.45
Sr,38.0,12.0,2.0,991.83
Sr,38.0,13.0,2.0,996.01
Sr,38.0,14.0,2.0,999.33
Sr,38.0,4.0,3.0,198.06
Sr,38.0,5.0,3.0,289.48
Sr,38.0,6.0,3.0,339.18
Sr,38.0,7.0,3.0,369.16
Sr,38.0,8.0,3.0,388.62
Sr,38.0,9.0,3.0,401.96
Sr,38.0,10.0,3.0,411.5
Sr,38.0,11.0,3.0,418.56
Sr,38.0,12.0,3.0,423.93
Sr,38.0,13.0,3.0,428.11
Sr,38.0,14.0,3.0,431.42
Sr,38.0,5.0,4.0,91.55
Sr,38.0,6.0,4.0,141.2
Sr,38.0,7.0,4.0,171.15
Sr,38.0,8.0,4.0,190.59
Sr,38.0,9.0,4.0,203.92
Sr,38.0,10.0,4.0,213.46
Sr,38.0,11.0,4.0,220.51
Sr,38.0,12.0,4.0,225.88
Sr,38.0,13.0,4.0,230.06
Sr,38.0,14.0,4.0,233.37
Sr,38.0,6.0,5.0,49.7
Sr,38.0,7.0,5.0,79.63
Sr,38.0,8.0,5.0,99.06
Sr,38.0,9.0,5.0,112.39
Sr,38.0,10.0,5.0,121.92
Sr,38.0,11.0,5.0,128.97
Sr,38.0,12.0,5.0,134.34
Sr,38.0,13.0,5.0,138.51
Sr,38.0,14.0,5.0,141.82
Sr,38.0,7.0,6.0,29.95
Sr,38.0,8.0,6.0,49.38
Sr,38.0,9.0,6.0,62.7
Sr,38.0,10.0,6.0,72.23
Sr,38.0,11.0,6.0,79.28
Sr,38.0,12.0,6.0,84.65
Sr,38.0,13.0,6.0,88.82
Sr,38.0,14.0,6.0,92.13
Sr,38.0,8.0,7.0,19.44
Sr,38.0,9.0,7.0,32.75
Sr,38.0,10.0,7.0,42.28
Sr,38.0,11.0,7.0,49.33
Sr,38.0,12.0,7.0,54.69
Sr,38.0,13.0,7.0,58.87
Sr,38.0,14.0,7.0,62.18
Sr,38.0,9.0,8.0,13.32
Sr,38.0,10.0,8.0,22.85
Sr,38.0,11.0,8.0,29.9
Sr,38.0,12.0,8.0,35.26
Sr,38.0,13.0,8.0,39.43
Sr,38.0,14.0,8.0,42.74
Sr,38.0,10.0,9.0,9.53
Sr,38.0,11.0,9.0,16.58
Sr,38.0,12.0,9.0,21.94
Sr,38.0,13.0,9.0,26.11
Sr,38.0,14.0,9.0,29.42
Sr,38.0,11.0,10.0,7.05
Sr,38.0,12.0,10.0,12.41
Sr,38.0,13.0,10.0,16.58
Sr,38.0,14.0,10.0,19.89
Sr,38.0,12.0,11.0,5.36
Sr,38.0,13.0,11.0,9.53
Sr,38.0,14.0,11.0,12.84
Sr,38.0,13.0,12.0,4.17
Sr,38.0,14.0,12.0,7.48
Sr,38.0,14.0,13.0,3.31
Y,39.0,2.0,1.0,3289.29
Y,39.0,3.0,1.0,3885.58
Y,39.0,4.0,1.0,4095.02
Y,39.0,5.0,1.0,4191.98
Y,39.0,6.0,1.0,4244.63
Y,39.0,7.0,1.0,4276.36
Y,39.0,8.0,1.0,4296.94
Y,39.0,9.0,1.0,4311.05
Y,39.0,10.0,1.0,4321.13
Y,39.0,11.0,1.0,4328.59
Y,39.0,12.0,1.0,4334.26
Y,39.0,13.0,1.0,4338.67
Y,39.0,14.0,1.0,4342.17
Y,39.0,3.0,2.0,598.43
Y,39.0,4.0,2.0,806.64
Y,39.0,5.0,2.0,903.16
Y,39.0,6.0,2.0,955.61
Y,39.0,7.0,2.0,987.24
Y,39.0,8.0,2.0,1007.77
